year,AverageTemperature
1922,26.423666666666666
1923,26.381833333333333
1924,26.616666666666667
1925,26.402416666666667
1926,26.8205
1927,26.789083333333334
1928,26.8895
1929,26.614
1930,26.850166666666667
1931,27.25166666666667
1932,26.826666666666668
1933,26.842833333333335
1934,26.5745
1935,26.661166666666666
1936,26.857416666666666
1937,26.729166666666668
1938,26.891833333333334
1939,26.75133333333333
1940,26.662
1941,27.038416666666667
1942,27.137083333333333
1943,26.683833333333332
1944,26.700416666666666
1945,26.850416666666668
1946,27.290916666666668
1947,27.165166666666668
1948,26.962333333333333
1949,26.902916666666666
1950,26.7455
1951,27.07625
1952,26.961000000000002
1953,27.2065
1954,27.101583333333334
1955,26.890333333333334
1956,27.086666666666666
1957,27.237833333333334
1958,27.372833333333332
1959,27.26575
1960,27.167833333333334
1961,26.888416666666668
1962,26.895
1963,26.875666666666667
1964,27.058
1965,26.881416666666667
1966,27.10675
1967,27.066
1968,27.133
1969,27.327166666666667
1970,27.154833333333332
1971,26.738833333333332
1972,27.223583333333334
1973,27.393916666666666
1974,26.747916666666665
1975,26.88083333333333
1976,26.956916666666665
1977,27.012083333333333
1978,27.0245
1979,27.20075
1980,27.267583333333334
1981,27.206583333333334
1982,27.057166666666667
1983,27.172916666666666
1984,26.706
1985,27.249916666666667
1986,27.173166666666667
1987,27.590666666666667
1988,27.484166666666667
1989,27.383
1990,27.471666666666668
1991,27.21
1992,27.399083333333333
1993,27.510583333333333
1994,27.17925
1995,27.324083333333334
1996,27.5275
1997,27.463166666666666
1998,27.904666666666667
1999,27.3185
2000,27.443333333333335
2001,27.519416666666665
2002,27.71333333333333
2003,27.687333333333335
2004,27.6875
2005,27.768416666666667
2006,27.554916666666667
2007,27.486083333333333
2008,27.338416666666667
2009,27.687166666666666
2010,27.545083333333334
2011,27.19025
2012,27.478749999999998
2013,25.735722222222222
1832,11.150791666666667
1833,11.971291666666666
1834,12.017916666666666
1835,13.111750000083333
1836,1.0781785714166667
1837,11.755279761916666
1838,11.446916666666667
1839,11.674583333333333
1840,11.825916666666666
1841,11.537416666666667
1842,12.324083333333334
1843,12.390166666666666
1844,11.762333333333332
1845,11.88675
1846,12.541666666666666
1847,12.1005
1848,11.7085
1849,12.147416666666667
1850,11.827583333333333
1851,12.345916666666668
1852,12.18725
1853,12.102500000000001
1854,12.086083333333335
1855,12.607916666666666
1856,12.08775
1857,11.60625
1858,12.246666666666666
1859,12.537833333333333
1860,12.007666666666667
1861,11.6455
1862,11.3465
1863,12.074666666666667
1864,11.735166666666666
1865,12.053583333333334
1866,11.894666666666666
1867,12.4575
1868,12.25425
1869,12.390333333333333
1870,12.461
1871,12.13325
1872,12.620333333333333
1873,12.66475
1874,12.452
1875,12.707333333333334
1876,12.195416666666667
1877,12.42775
1878,12.66
1879,12.74775
1880,12.299333333333333
1881,12.808
1882,12.022083333333333
1883,12.314416666666666
1884,11.914166666666667
1885,11.75875
1886,11.483916666666666
1887,12.227833333333333
1888,13.122583333333333
1889,11.982666666666667
1890,12.321333333333333
1891,11.684333333333333
1892,12.413166666666667
1893,12.338666666666667
1894,11.8955
1895,12.508083333333333
1896,12.171666666666667
1897,11.962333333333333
1898,11.670416666666666
1899,13.14675
1900,11.854833333333334
1901,12.663416666666667
1902,12.880833333333333
1903,11.708666666666666
1904,12.135416666666666
1905,12.1415
1906,12.59425
1907,11.73675
1908,12.101083333333333
1909,12.595416666666667
1910,11.65475
1911,11.4865
1912,12.513916666666667
1913,12.5565
1914,13.100083333333334
1915,13.790916666666666
1916,11.877916666666668
1917,13.0555
1918,11.9735
1919,12.63
1920,11.273
1921,12.543333333333333
1922,13.130583333333334
1923,11.990166666666667
1924,12.101
1925,13.093666666666667
1926,12.60425
1927,12.770916666666666
1928,11.927666666666667
1929,11.363999999999999
1930,11.23575
1931,11.604666666666667
1932,11.615
1933,12.310083333333333
1934,11.447416666666667
1935,12.339666666666666
1936,12.578916666666666
1937,12.08
1938,12.989833333333333
1939,12.830583333333333
1940,13.559166666666666
1941,14.024000000000001
1942,13.034166666666666
1943,11.8565
1944,13.294333333333332
1945,12.253666666666666
1946,12.67625
1947,13.581166666666666
1948,12.868416666666667
1949,11.3955
1950,11.403916666666667
1951,12.385833333333334
1952,12.451500000000001
1953,12.796333333333333
1954,12.05625
1955,13.725416666666666
1956,12.446416666666668
1957,11.610833333333334
1958,13.21275
1959,12.119583333333333
1960,12.67725
1961,13.033
1962,12.59625
1963,13.735583333333333
1964,11.58875
1965,13.144
1966,13.608916666666667
1967,12.32
1968,12.688333333333334
1969,11.611833333333333
1970,13.264333333333333
1971,13.456666666666667
1972,10.6885
1973,13.0315
1974,11.481
1975,12.638583333333333
1976,12.201416666666667
1977,13.313333333333333
1978,12.907166666666667
1979,13.252
1980,13.407416666666666
1981,13.778583333333334
1982,12.091583333333332
1983,13.691333333333333
1984,12.516916666666667
1985,13.309333333333333
1986,12.762833333333333
1987,13.706916666666666
1988,13.903333333333332
1989,13.223416666666667
1990,13.662
1991,13.0865
1992,12.395583333333333
1993,12.666333333333334
1994,13.403833333333333
1995,14.010583333333333
1996,13.335333333333333
1997,13.896833333333333
1998,14.106166666666667
1999,14.011166666666666
2000,14.154416666666666
2001,14.642416666666668
2002,14.258833333333333
2003,13.541333333333334
2004,14.3015
2005,14.04875
2006,14.60725
2007,13.735833333333334
2008,13.718416666666666
2009,14.118
2010,15.211916666666667
2011,13.928583333333332
2012,13.566
2013,15.981166666666667
1819,21.028125
1820,21.697916666666668
1821,22.116041666666668
1822,21.66904166666667
1823,21.543166666666668
1824,22.956166666666668
1825,22.361666666666668
1826,22.27575
1827,23.152833333333334
1828,22.212666666666667
1829,22.282166666666665
1830,22.61075
1831,21.736666666666665
1832,21.301083333333334
1833,22.13125
1834,21.907
1835,21.51
1836,21.9405
1837,21.78175
1838,21.490083333333335
1839,21.713833333333334
1840,21.790916666666668
1841,21.847083333333334
1842,22.377
1843,22.1815
1844,21.927583333333335
1845,22.036916666666666
1846,22.645083333333332
1847,22.347666666666665
1848,22.106749999999998
1849,22.344583333333333
1850,21.754583333333333
1851,22.747
1852,22.33625
1853,22.671499999999998
1854,21.961166666666667
1855,22.556166666666666
1856,21.9625
1857,21.518250000000002
1858,22.47875
1859,22.477999999999998
1860,22.616833333333332
1861,21.344583333333333
1862,21.25841666666667
1863,21.587833333333332
1864,22.286166666666666
1865,22.589666666666666
1866,22.1885
1867,22.407166666666665
1868,22.35325
1869,22.721416666666666
1870,22.629833333333334
1871,22.259833333333333
1872,22.64125
1873,22.891166666666667
1874,22.380583333333334
1875,22.072583333333334
1876,22.605416666666667
1877,23.05275
1878,22.924416666666666
1879,23.11925
1880,21.71475
1881,22.766916666666667
1882,21.88625
1883,22.672333333333334
1884,22.036916666666666
1885,22.347083333333334
1886,22.087083333333332
1887,22.533166666666666
1888,23.073666666666668
1889,22.88525
1890,22.065416666666668
1891,22.569583333333334
1892,22.85875
1893,22.42425
1894,21.63125
1895,22.046666666666667
1896,21.667166666666667
1897,21.91625
1898,21.8765
1899,22.696083333333334
1900,22.456333333333333
1901,23.655333333333335
1902,23.2145
1903,22.098666666666666
1904,22.276916666666665
1905,22.078583333333334
1906,22.163166666666665
1907,21.528833333333335
1908,22.261
1909,23.123166666666666
1910,22.186083333333332
1911,20.984583333333333
1912,22.701333333333334
1913,21.996083333333335
1914,22.1665
1915,22.997666666666667
1916,22.645583333333335
1917,22.932083333333335
1918,22.17625
1919,22.873833333333334
1920,21.51075
1921,22.197
1922,22.931583333333332
1923,22.579250000000002
1924,22.91925
1925,22.346833333333333
1926,22.504583333333333
1927,22.6975
1928,22.5955
1929,22.793583333333334
1930,22.997416666666666
1931,22.62258333333333
1932,22.3665
1933,21.864583333333332
1934,22.307666666666666
1935,23.282
1936,22.6905
1937,23.040583333333334
1938,22.546083333333332
1939,22.473833333333335
1940,23.2775
1941,22.899333333333335
1942,23.017916666666665
1943,22.436666666666667
1944,22.958833333333335
1945,22.16075
1946,22.5235
1947,23.630833333333335
1948,22.113916666666668
1949,21.852249999999998
1950,21.933333333333334
1951,23.00958333333333
1952,23.013916666666667
1953,22.23925
1954,23.14525
1955,23.149583333333332
1956,22.34166666666667
1957,22.327083333333334
1958,23.166333333333334
1959,22.1525
1960,23.69783333333333
1961,22.746083333333335
1962,23.908
1963,23.122
1964,22.18658333333333
1965,23.077583333333333
1966,23.906916666666667
1967,21.997583333333335
1968,22.856833333333334
1969,23.297
1970,23.41725
1971,22.646833333333333
1972,22.105666666666668
1973,22.904
1974,22.357666666666667
1975,22.6685
1976,22.479
1977,23.029666666666667
1978,23.203416666666666
1979,24.19633333333333
1980,23.249416666666665
1981,23.236833333333333
1982,22.03125
1983,22.353416666666668
1984,22.737583333333333
1985,23.017666666666667
1986,23.152333333333335
1987,23.53891666666667
1988,22.93775
1989,23.049416666666666
1990,23.405916666666666
1991,23.209
1992,21.522
1993,22.8595
1994,23.465833333333332
1995,23.318
1996,23.958
1997,22.74425
1998,24.333
1999,24.423583333333333
2000,23.896333333333335
2001,24.44591666666667
2002,23.76475
2003,23.88
2004,23.7215
2005,23.578333333333333
2006,23.81625
2007,23.92475
2008,24.0895
2009,23.867333333333335
2010,25.493916666666667
2011,23.4375
2012,24.344833333333334
2013,24.77761111111111
1743,8.6386
1744,13.078233333333333
1745,8.045837719333333
1746,8.274035087833333
1747,6.8117192981666665
1748,5.349403508833333
1749,3.887087719166667
1750,12.073708333333334
1751,12.181875
1752,8.80325
1753,11.961833333333333
1754,11.7925
1755,11.573416666666667
1756,12.129583333333333
1757,11.802
1758,11.023916666666667
1759,12.119583333333333
1760,11.93725
1761,12.214083333333333
1762,11.993916666666667
1763,11.53925
1764,12.177833333333332
1765,12.01875
1766,11.857166666666666
1767,11.354333333333333
1768,10.972666666666667
1769,11.787833333333333
1770,11.757333333333333
1771,11.891333333333334
1772,13.32175
1773,11.874833333333333
1774,11.9675
1775,12.36375
1776,11.592500000000001
1777,11.50375
1778,12.431166666666666
1779,12.5715
1780,12.310666666666666
1781,12.486416666666667
1782,11.461166666666667
1783,12.179166666666667
1784,11.61225
1785,11.357333333333333
1786,11.511
1787,12.151583333333333
1788,12.402416666666666
1789,11.62025
1790,12.222166666666666
1791,12.406916666666666
1792,11.97225
1793,11.84825
1794,12.415000000000001
1795,11.761666666666667
1796,12.052916666666667
1797,12.512833333333333
1798,12.203416666666666
1799,11.290916666666666
1800,12.4125
1801,12.64175
1802,12.75
1803,11.708333333333334
1804,12.222083333333334
1805,10.905666666666667
1806,12.110333333333333
1807,12.28575
1808,10.73275
1809,11.460583333333334
1810,11.826416666666667
1811,12.466833333333334
1812,10.946666666666667
1813,11.379
1814,10.7585
1815,11.254583333333333
1816,10.588083333333334
1817,11.556666666666667
1818,11.863916666666666
1819,11.87425
1820,11.912
1821,11.643416666666667
1822,12.751833333333334
1823,11.5245
1824,12.040416666666665
1825,11.876666666666667
1826,11.751583333333333
1827,11.86275
1828,12.255416666666667
1829,10.974333333333334
1830,11.7645
1831,11.948333333333334
1832,11.376916666666666
1833,11.426333333333334
1834,12.273833333333334
1835,10.898
1836,11.41075
1837,10.75575
1838,11.167666666666667
1839,11.856166666666667
1840,11.456833333333334
1841,12.60875
1842,11.4155
1843,11.688833333333333
1844,11.67125
1845,11.743916666666667
1846,12.811083333333332
1847,11.4975
1848,11.885833333333334
1849,11.693999999999999
1850,10.989166666666666
1851,11.187083333333334
1852,12.006666666666666
1853,11.630666666666666
1854,11.241583333333333
1855,11.444583333333334
1856,11.648
1857,11.437166666666666
1858,11.06325
1859,11.917583333333333
1860,11.306
1861,11.87775
1862,12.241166666666667
1863,12.484916666666667
1864,11.181333333333333
1865,12.025166666666667
1866,12.014083333333334
1867,12.1205
1868,12.078583333333334
1869,11.67425
1870,11.316916666666668
1871,11.047333333333333
1872,12.429833333333333
1873,12.079083333333333
1874,11.297
1875,11.248416666666667
1876,11.9335
1877,11.81025
1878,11.811166666666667
1879,11.421166666666666
1880,11.982833333333334
1881,11.762083333333333
1882,12.184583333333334
1883,11.235916666666666
1884,11.2925
1885,11.970666666666666
1886,11.901583333333333
1887,11.53425
1888,11.287416666666667
1889,11.276333333333334
1890,11.199333333333334
1891,11.225333333333333
1892,11.873916666666666
1893,11.754416666666666
1894,11.77
1895,11.633416666666667
1896,11.171
1897,11.903
1898,12.352833333333333
1899,11.865666666666666
1900,12.1635
1901,11.442083333333334
1902,11.731333333333334
1903,11.76325
1904,12.162416666666667
1905,11.444749999999999
1906,11.437333333333333
1907,11.614416666666667
1908,11.39675
1909,11.353
1910,11.592
1911,12.028416666666667
1912,11.434416666666667
1913,11.797083333333333
1914,11.476833333333333
1915,11.655416666666667
1916,12.268083333333333
1917,11.58475
1918,11.528
1919,11.389916666666666
1920,12.607833333333334
1921,12.109583333333333
1922,11.790916666666666
1923,12.319583333333334
1924,11.935833333333333
1925,11.849
1926,12.419
1927,12.789166666666667
1928,12.484166666666667
1929,11.698833333333333
1930,12.593916666666667
1931,12.007333333333333
1932,11.868
1933,11.609083333333333
1934,12.564416666666666
1935,12.092083333333333
1936,12.257333333333333
1937,12.4525
1938,11.886166666666666
1939,11.954333333333333
1940,11.052333333333333
1941,11.1795
1942,12.043416666666667
1943,12.98875
1944,11.776666666666667
1945,12.484416666666666
1946,12.552083333333334
1947,12.87325
1948,12.344666666666667
1949,12.5115
1950,13.089333333333334
1951,12.663
1952,12.606583333333333
1953,12.156
1954,11.648916666666667
1955,12.21975
1956,11.25125
1957,12.274416666666667
1958,12.420666666666667
1959,12.240333333333334
1960,12.3885
1961,12.75425
1962,11.915333333333333
1963,12.041666666666666
1964,12.181666666666667
1965,11.772416666666667
1966,12.244166666666667
1967,12.438583333333334
1968,12.084416666666666
1969,11.924166666666666
1970,12.216166666666666
1971,11.897499999999999
1972,11.951
1973,11.908666666666667
1974,11.941583333333334
1975,12.0555
1976,11.570333333333334
1977,12.263166666666667
1978,11.512416666666667
1979,12.142416666666666
1980,11.2905
1981,12.031583333333334
1982,12.742416666666667
1983,12.299916666666666
1984,11.598166666666668
1985,12.43225
1986,12.260250000000001
1987,12.43675
1988,12.718416666666666
1989,12.38725
1990,12.829916666666666
1991,12.04625
1992,12.88675
1993,12.706
1994,13.530166666666666
1995,12.470333333333334
1996,12.280833333333334
1997,13.126833333333334
1998,12.958
1999,12.948666666666666
2000,13.42425
2001,13.225249999999999
2002,13.135666666666667
2003,13.618833333333333
2004,12.753916666666667
2005,12.16
2006,12.86975
2007,13.318083333333334
2008,13.010916666666667
2009,13.280166666666666
2010,12.6285
2011,13.463166666666666
2012,13.454166666666667
2013,14.883555555555557
1849,25.582583333333332
1850,25.518250000000002
1851,25.672333333333334
1852,26.2674693875
1853,26.386489795833334
1854,26.50551020416667
1855,26.6245306125
1856,25.762958333333334
1857,25.315333333333335
1858,25.48675
1859,25.920916666666667
1860,25.547958333333334
1861,25.510666666666665
1862,25.19408333333333
1863,24.844004065
1864,25.133857723333332
1865,25.423711381666667
1866,25.71356504
1867,26.003418699166666
1868,26.293272358333333
1869,26.583126016666668
1870,26.872979675
1871,27.16283333333333
1872,27.452686991666667
1873,26.0860863825
1874,25.620791666666666
1875,25.247833333333332
1876,25.144166666666667
1877,25.8465
1878,25.874333333333333
1879,25.384
1880,25.957083333333333
1881,26.073333333333334
1882,25.687166666666666
1883,26.131333333333334
1884,25.756638889166666
1885,25.372194444166666
1886,25.474166666666665
1887,24.911749999999998
1888,24.946166666666667
1889,25.12175
1890,24.857499999999998
1891,25.109083333333334
1892,25.16725
1893,25.330916666666667
1894,25.0405
1895,25.371166666666667
1896,25.333166666666667
1897,25.642166666666668
1898,25.47125
1899,26.46366666666667
1900,26.1185
1901,25.91825
1902,25.589416666666665
1903,25.481749999999998
1904,25.236916666666666
1905,25.783083333333334
1906,26.075583333333334
1907,25.685083333333335
1908,25.79675
1909,25.56608333333333
1910,25.702166666666667
1911,25.41475
1912,26.417
1913,26.32575
1914,26.277166666666666
1915,26.28725
1916,26.131916666666665
1917,26.473333333333333
1918,25.932666666666666
1919,26.19258333333333
1920,26.324166666666667
1921,26.42025
1922,26.229166666666668
1923,25.962166666666665
1924,26.092166666666667
1925,26.091416666666667
1926,26.793
1927,26.23075
1928,26.162916666666668
1929,26.500666666666667
1930,26.391416666666668
1931,26.436416666666666
1932,25.807333333333332
1933,26.545749999999998
1934,26.375083333333333
1935,26.152083333333334
1936,25.881666666666668
1937,26.537583333333334
1938,26.534583333333334
1939,25.842333333333332
1940,26.606083333333334
1941,26.771416666666667
1942,26.34225
1943,26.06425
1944,26.556833333333334
1945,26.515416666666667
1946,26.25025
1947,26.37108333333333
1948,26.147666666666666
1949,26.506
1950,26.195416666666667
1951,26.32475
1952,26.2795
1953,26.244416666666666
1954,26.011083333333332
1955,26.027833333333334
1956,25.895166666666668
1957,26.27675
1958,26.186416666666666
1959,26.3865
1960,26.363833333333332
1961,26.25275
1962,26.185083333333335
1963,26.551916666666667
1964,25.96
1965,25.97425
1966,26.447583333333334
1967,26.051166666666667
1968,26.287916666666668
1969,26.545749999999998
1970,26.511
1971,26.104666666666667
1972,26.28275
1973,26.803333333333335
1974,26.21216666666667
1975,26.118416666666665
1976,25.841916666666666
1977,26.40025
1978,26.161916666666666
1979,26.665666666666667
1980,26.47075
1981,26.425416666666667
1982,26.17125
1983,26.662916666666668
1984,26.635083333333334
1985,26.296083333333332
1986,26.35375
1987,27.261166666666668
1988,26.783666666666665
1989,26.649666666666665
1990,26.59925
1991,26.517583333333334
1992,26.36425
1993,26.56175
1994,26.566833333333335
1995,26.874833333333335
1996,26.583333333333332
1997,26.539916666666667
1998,27.163333333333334
1999,26.69625
2000,26.753083333333333
2001,26.693583333333333
2002,26.841
2003,27.050666666666665
2004,26.986
2005,26.976583333333334
2006,26.988083333333332
2007,27.006833333333333
2008,26.9445
2009,26.982
2010,27.445416666666667
2011,27.017583333333334
2012,26.766333333333332
2013,26.19
1841,16.382655555555555
1842,18.3293625
1843,19.8914625
1844,18.60514166666667
1845,14.199833333333332
1846,14.544166666666666
1847,14.495916666666666
1848,14.37825
1849,14.360083333333334
1850,13.952666666666667
1851,13.9275
1852,13.91475
1853,14.113916666666666
1854,14.493833333333333
1855,14.753333333333334
1856,14.293333333333333
1857,14.22275
1858,14.417
1859,14.390833333333333
1860,13.926416666666666
1861,14.025
1862,13.84825
1863,14.554416666666667
1864,14.082166666666666
1865,14.560583333333334
1866,13.849916666666667
1867,14.711333333333334
1868,14.504916666666666
1869,14.395083333333334
1870,14.46025
1871,14.451666666666666
1872,14.268166666666668
1873,13.782833333333333
1874,14.544583333333334
1875,14.302833333333334
1876,14.509416666666667
1877,14.815583333333333
1878,14.484083333333333
1879,14.951833333333333
1880,14.517666666666667
1881,14.32025
1882,14.33
1883,14.266916666666667
1884,13.487583333333333
1885,13.876333333333333
1886,14.3395
1887,14.317083333333333
1888,14.473833333333333
1889,13.968
1890,15.651083333333334
1891,14.641583333333333
1892,14.288583333333333
1893,14.142166666666666
1894,15.284166666666666
1895,14.460833333333333
1896,14.368583333333333
1897,14.262083333333333
1898,15.014916666666666
1899,14.531583333333334
1900,14.40075
1901,14.375583333333333
1902,14.34375
1903,14.537583333333332
1904,14.448916666666667
1905,14.5425
1906,14.04925
1907,14.17825
1908,14.079
1909,14.197666666666667
1910,14.179166666666667
1911,14.735833333333334
1912,14.500583333333333
1913,14.057166666666667
1914,15.262916666666666
1915,15.091
1916,15.364416666666667
1917,13.943999999999999
1918,14.14625
1919,14.698583333333334
1920,14.8375
1921,14.241916666666667
1922,15.033166666666666
1923,14.868333333333334
1924,14.376166666666666
1925,14.253333333333334
1926,14.0355
1927,14.442416666666666
1928,14.753666666666668
1929,14.58925
1930,15.155833333333334
1931,14.559166666666666
1932,14.54525
1933,14.823166666666667
1934,14.201583333333334
1935,14.60025
1936,14.12625
1937,15.05125
1938,14.683333333333334
1939,14.837416666666666
1940,14.780833333333334
1941,15.00125
1942,14.999583333333334
1943,14.517916666666666
1944,14.518166666666668
1945,14.054166666666667
1946,15.084666666666667
1947,14.142083333333334
1948,15.32425
1949,14.657416666666666
1950,15.243166666666667
1951,14.882666666666667
1952,14.96975
1953,15.001666666666667
1954,15.212250000000001
1955,15.547666666666666
1956,14.85175
1957,14.703166666666666
1958,15.349083333333333
1959,15.940833333333334
1960,15.579083333333333
1961,15.883166666666666
1962,15.108083333333333
1963,14.821916666666667
1964,15.446166666666667
1965,14.374166666666666
1966,14.92225
1967,15.094916666666666
1968,14.69525
1969,14.841583333333332
1970,14.634416666666667
1971,14.7955
1972,15.196583333333333
1973,15.00475
1974,14.6235
1975,15.07825
1976,14.560666666666666
1977,15.312166666666666
1978,15.37125
1979,15.767583333333333
1980,14.654666666666666
1981,14.409166666666668
1982,14.916583333333334
1983,15.175333333333334
1984,14.515416666666667
1985,15.240166666666667
1986,14.648249999999999
1987,15.586333333333334
1988,14.738583333333333
1989,15.473833333333333
1990,16.166416666666667
1991,15.485833333333334
1992,15.260583333333333
1993,14.719666666666667
1994,16.074083333333334
1995,14.973
1996,14.801083333333334
1997,15.39375
1998,16.445666666666668
1999,15.792166666666667
2000,15.667666666666667
2001,15.473666666666666
2002,15.730083333333333
2003,15.352083333333333
2004,16.325
2005,15.36275
2006,15.446
2007,15.93775
2008,15.571083333333332
2009,15.667166666666667
2010,15.872916666666667
2011,15.434583333333334
2012,15.208833333333333
2013,15.938888888888888
1845,11.948166666666667
1846,12.4045
1847,12.2075
1848,12.1365
1849,12.13825
1850,11.71475
1851,11.7615
1852,11.728250000000001
1853,11.857666666666667
1854,12.242833333333333
1855,12.55725
1856,12.058666666666667
1857,11.944416666666667
1858,12.232416666666667
1859,12.153
1860,11.722166666666666
1861,11.78975
1862,11.725666666666667
1863,12.447833333333334
1864,11.951416666666667
1865,12.394666666666668
1866,11.580583333333333
1867,12.455166666666667
1868,12.252166666666666
1869,12.034916666666668
1870,13.684166666666666
1871,12.116416666666666
1872,11.99775
1873,11.532166666666667
1874,12.330083333333334
1875,12.170333333333334
1876,12.388833333333332
1877,12.73225
1878,12.243916666666667
1879,12.815666666666667
1880,12.433166666666667
1881,12.145
1882,12.286
1883,11.8375
1884,11.180250000000001
1885,11.532166666666667
1886,12.439499999999999
1887,12.250833333333334
1888,12.013583333333333
1889,11.656916666666667
1890,13.499416666666667
1891,12.423166666666667
1892,12.09875
1893,11.710083333333333
1894,12.9235
1895,12.224583333333333
1896,12.327333333333334
1897,11.724833333333333
1898,12.491666666666667
1899,12.3195
1900,12.106083333333334
1901,12.30625
1902,12.224333333333334
1903,12.335916666666666
1904,12.29325
1905,12.032916666666667
1906,11.661666666666667
1907,11.965916666666667
1908,11.71575
1909,12.039583333333333
1910,12.00275
1911,12.809
1912,12.323500000000001
1913,11.721833333333333
1914,13.098
1915,12.739
1916,13.102
1917,12.041666666666666
1918,12.1885
1919,12.591583333333332
1920,12.6885
1921,12.11725
1922,12.8595
1923,12.641583333333333
1924,12.346666666666668
1925,12.190166666666666
1926,11.740583333333333
1927,12.1885
1928,12.423916666666667
1929,12.444666666666667
1930,12.996
1931,12.16175
1932,12.674083333333334
1933,12.693833333333334
1934,11.848
1935,12.247416666666666
1936,12.086083333333333
1937,12.864333333333333
1938,12.595333333333333
1939,12.723
1940,12.660083333333333
1941,12.609166666666667
1942,12.797833333333333
1943,12.481583333333333
1944,12.1595
1945,11.624166666666667
1946,12.858416666666667
1947,11.991249999999999
1948,13.175166666666666
1949,12.621083333333333
1950,13.20775
1951,12.720916666666666
1952,12.647166666666667
1953,12.506083333333333
1954,12.761916666666666
1955,13.41975
1956,12.611916666666668
1957,12.661833333333334
1958,13.093583333333333
1959,13.499833333333333
1960,13.256
1961,13.657916666666667
1962,13.008833333333333
1963,12.710416666666667
1964,12.934
1965,12.26975
1966,12.807416666666667
1967,12.854833333333334
1968,12.749083333333333
1969,12.635416666666666
1970,12.353833333333334
1971,12.51575
1972,13.17325
1973,12.96175
1974,12.23475
1975,12.721583333333333
1976,12.18975
1977,12.93825
1978,13.046166666666666
1979,13.830083333333333
1980,12.353083333333334
1981,12.059916666666666
1982,12.905833333333334
1983,12.63575
1984,11.978166666666667
1985,12.895
1986,12.215666666666667
1987,13.414
1988,12.44425
1989,13.354166666666666
1990,14.13875
1991,13.315083333333334
1992,12.937833333333334
1993,12.4905
1994,13.779916666666667
1995,12.978083333333334
1996,12.607083333333334
1997,13.433166666666667
1998,13.7395
1999,13.781666666666666
2000,13.501833333333334
2001,13.125833333333333
2002,13.422
2003,12.885499999999999
2004,14.04725
2005,12.987166666666667
2006,13.280416666666666
2007,13.681333333333333
2008,13.310666666666666
2009,13.546083333333334
2010,13.820500000000001
2011,13.321833333333334
2012,13.11325
2013,14.705944444444444
1850,15.29219983
1851,15.024484694166667
1852,15.329260204166667
1853,15.634035714166666
1854,15.938811224166667
1855,16.243586735
1856,16.548362245
1857,16.853137755
1858,17.157913265
1859,15.600083333333334
1860,15.80152041
1861,15.83017347
1862,15.85882653
1863,15.88747959
1864,15.427833333333334
1865,15.208988
1866,15.234812
1867,15.260636
1868,15.28646
1869,15.312284
1870,15.338108
1871,15.363932
1872,15.389756
1873,15.41558
1874,15.441404
1875,15.226873333333334
1876,15.388
1877,15.983416666666667
1878,16.102416666666667
1879,15.9713928575
1880,15.692898809166667
1881,15.692166666666667
1882,15.583333333333334
1883,15.456333333333333
1884,15.275416666666667
1885,15.499166666666667
1886,15.516833333333334
1887,15.345916666666666
1888,15.473166666666668
1889,15.838583333333334
1890,15.483416666666667
1891,15.476750000000001
1892,15.750416666666666
1893,15.53375
1894,15.85225
1895,15.8265
1896,15.854833333333334
1897,15.950583333333334
1898,16.325333333333333
1899,15.866666666666667
1900,16.146916666666666
1901,16.451666666666668
1902,16.1855
1903,16.07875
1904,15.575166666666666
1905,15.63
1906,15.205666666666666
1907,15.398166666666667
1908,15.992666666666667
1909,15.662
1910,15.519583333333333
1911,15.911333333333333
1912,15.926916666666667
1913,15.90475
1914,16.304333333333332
1915,16.336333333333332
1916,15.693
1917,15.343
1918,15.803
1919,15.915416666666665
1920,15.493
1921,15.714583333333334
1922,15.539416666666666
1923,15.549916666666666
1924,15.853166666666667
1925,15.795083333333332
1926,16.020666666666667
1927,15.932583333333334
1928,16.249333333333333
1929,15.988833333333334
1930,15.8515
1931,16.449333333333332
1932,16.04158333333333
1933,16.162416666666665
1934,16.189083333333333
1935,16.11375
1936,15.8585
1937,15.994333333333334
1938,15.970166666666668
1939,16.202333333333332
1940,16.223
1941,16.373416666666667
1942,15.897
1943,16.045416666666668
1944,16.235166666666668
1945,16.127333333333333
1946,16.209916666666665
1947,15.846
1948,16.09733333333333
1949,16.46741666666667
1950,15.965916666666667
1951,16.016166666666667
1952,16.267416666666666
1953,16.363833333333332
1954,16.050833333333333
1955,16.08025
1956,15.698916666666667
1957,15.970916666666666
1958,16.225083333333334
1959,16.275583333333334
1960,16.15175
1961,16.363916666666668
1962,15.83125
1963,15.846333333333334
1964,15.625583333333333
1965,16.011583333333334
1966,16.226
1967,16.329416666666667
1968,15.68
1969,16.329
1970,16.04325
1971,15.802666666666667
1972,16.307666666666666
1973,16.4705
1974,15.935416666666667
1975,16.162583333333334
1976,16.276416666666666
1977,16.240666666666666
1978,15.860916666666666
1979,16.189666666666668
1980,16.616416666666666
1981,16.308
1982,16.464166666666667
1983,16.705333333333332
1984,16.3265
1985,16.240166666666667
1986,16.529
1987,17.190583333333333
1988,16.520416666666666
1989,15.906333333333333
1990,15.9405
1991,16.2595
1992,16.344916666666666
1993,16.36466666666667
1994,16.577
1995,16.5225
1996,16.44408333333333
1997,16.7705
1998,16.52675
1999,16.70375
2000,16.734583333333333
2001,16.096833333333333
2002,16.613833333333332
2003,16.873833333333334
