year,AverageTemperature,Latitude,Longitude
1976,25.32875,28.13,77.27
1977,25.405083333333334,28.13,77.27
1978,25.206083333333332,28.13,77.27
1979,25.8105,28.13,77.27
1980,26.015583333333332,28.13,77.27
1981,25.787666666666667,28.13,77.27
1982,25.175583333333332,28.13,77.27
1983,24.747333333333334,28.13,77.27
1984,25.564083333333333,28.13,77.27
1985,25.864583333333332,28.13,77.27
1986,25.309083333333334,28.13,77.27
1987,26.539,28.13,77.27
1988,26.105666666666664,28.13,77.27
1989,25.432583333333334,28.13,77.27
1990,25.53825,28.13,77.27
1991,25.738666666666667,28.13,77.27
1992,25.521083333333333,28.13,77.27
1993,25.921416666666666,28.13,77.27
1994,25.86916666666667,28.13,77.27
1995,25.920333333333332,28.13,77.27
1996,25.546416666666666,28.13,77.27
1997,24.708166666666667,28.13,77.27
1998,25.769,28.13,77.27
1999,26.362833333333334,28.13,77.27
2000,26.048333333333332,28.13,77.27
2001,25.862916666666667,28.13,77.27
2002,26.634333333333334,28.13,77.27
2003,25.721083333333333,28.13,77.27
2004,26.239916666666666,28.13,77.27
2005,25.716083333333334,28.13,77.27
2006,26.365916666666667,28.13,77.27
2007,26.145666666666667,28.13,77.27
2008,25.675,28.13,77.27
2009,26.55425,28.13,77.27
2010,26.52025,28.13,77.27
2011,25.6295,28.13,77.27
2012,25.889416666666666,28.13,77.27
2013,26.667055555555557,28.13,77.27
1796,26.53225,16.87,78.7
1797,26.987,16.87,78.7
1798,26.831916666666668,16.87,78.7
1799,26.843083333333333,16.87,78.7
1800,26.876833333333334,16.87,78.7
1801,26.728083333333334,16.87,78.7
1802,27.443083333333334,16.87,78.7
1803,27.222916666666666,16.87,78.7
1804,27.653583333333334,16.87,78.7
1805,27.024583333333332,16.87,78.7
1806,26.891916666666667,16.87,78.7
1807,26.335166666666666,16.87,78.7
1808,22.79929508,16.87,78.7
1809,22.484147540000002,16.87,78.7
1810,22.169,16.87,78.7
1811,21.85385246,16.87,78.7
1812,21.53870492,16.87,78.7
1813,26.24675,16.87,78.7
1814,26.055416666666666,16.87,78.7
1815,25.801583333333333,16.87,78.7
1816,25.37975,16.87,78.7
1817,25.614083333333333,16.87,78.7
1818,25.827083333333334,16.87,78.7
1819,25.7785,16.87,78.7
1820,25.881,16.87,78.7
1821,26.454666666666668,16.87,78.7
1822,26.42575,16.87,78.7
1823,26.647333333333332,16.87,78.7
1824,27.10325,16.87,78.7
1825,26.7205,16.87,78.7
1826,26.892833333333332,16.87,78.7
1827,26.73025,16.87,78.7
1828,26.625583333333335,16.87,78.7
1829,26.467166666666667,16.87,78.7
1830,26.453,16.87,78.7
1831,26.411916666666666,16.87,78.7
1832,26.617708333333333,16.87,78.7
1833,26.499333333333333,16.87,78.7
1834,26.558416666666666,16.87,78.7
1835,25.79975,16.87,78.7
1836,26.19175,16.87,78.7
1837,26.241833333333332,16.87,78.7
1838,26.334666666666667,16.87,78.7
1839,26.343833333333333,16.87,78.7
1840,26.436666666666667,16.87,78.7
1841,26.116583333333335,16.87,78.7
1842,26.26925,16.87,78.7
1843,26.012666666666668,16.87,78.7
1844,26.078166666666668,16.87,78.7
1845,26.39125,16.87,78.7
1846,26.820666666666668,16.87,78.7
1847,26.313583333333334,16.87,78.7
1848,26.324166666666667,16.87,78.7
1849,26.26025,16.87,78.7
1850,26.47375,16.87,78.7
1851,26.45275,16.87,78.7
1852,26.402083333333334,16.87,78.7
1853,26.701083333333333,16.87,78.7
1854,26.790916666666668,16.87,78.7
1855,26.81325,16.87,78.7
1856,26.241583333333335,16.87,78.7
1857,25.821666666666665,16.87,78.7
1858,26.59525,16.87,78.7
1859,26.60475,16.87,78.7
1860,26.41016666666667,16.87,78.7
1861,26.263666666666666,16.87,78.7
1862,26.49251715666667,16.87,78.7
1863,25.79492647083333,16.87,78.7
1864,24.191514705833335,16.87,78.7
1865,26.958750000000002,16.87,78.7
1866,26.974666666666668,16.87,78.7
1867,26.912666666666667,16.87,78.7
1868,26.801333333333332,16.87,78.7
1869,26.779416666666666,16.87,78.7
1870,26.446666666666665,16.87,78.7
1871,26.586583333333333,16.87,78.7
1872,26.53933333333333,16.87,78.7
1873,26.596083333333333,16.87,78.7
1874,26.571083333333334,16.87,78.7
1875,26.604833333333332,16.87,78.7
1876,26.902583333333332,16.87,78.7
1877,27.217833333333335,16.87,78.7
1878,27.340583333333335,16.87,78.7
1879,26.290583333333334,16.87,78.7
1880,26.707416666666667,16.87,78.7
1881,26.613500000000002,16.87,78.7
1882,26.51625,16.87,78.7
1883,26.277916666666666,16.87,78.7
1884,26.177500000000002,16.87,78.7
1885,26.529166666666665,16.87,78.7
1886,26.5055,16.87,78.7
1887,26.276833333333332,16.87,78.7
1888,26.813083333333335,16.87,78.7
1889,26.891083333333334,16.87,78.7
1890,26.68725,16.87,78.7
1891,27.004833333333334,16.87,78.7
1892,26.786833333333334,16.87,78.7
1893,25.899916666666666,16.87,78.7
1894,26.753916666666665,16.87,78.7
1895,26.632833333333334,16.87,78.7
1896,27.438583333333334,16.87,78.7
1897,27.60475,16.87,78.7
1898,26.890083333333333,16.87,78.7
1899,27.189916666666665,16.87,78.7
1900,27.647333333333332,16.87,78.7
1901,27.01025,16.87,78.7
1902,27.383833333333335,16.87,78.7
1903,26.727083333333333,16.87,78.7
1904,26.675,16.87,78.7
1905,26.91725,16.87,78.7
1906,27.102666666666668,16.87,78.7
1907,26.669166666666666,16.87,78.7
1908,26.651333333333334,16.87,78.7
1909,26.770416666666666,16.87,78.7
1910,26.60575,16.87,78.7
1911,27.0275,16.87,78.7
1912,27.15416666666667,16.87,78.7
1913,27.0305,16.87,78.7
1914,26.748583333333332,16.87,78.7
1915,27.007,16.87,78.7
1916,26.65725,16.87,78.7
1917,25.930416666666666,16.87,78.7
1918,26.759,16.87,78.7
1919,27.053083333333333,16.87,78.7
1920,27.240166666666667,16.87,78.7
1921,26.937,16.87,78.7
1922,26.851666666666667,16.87,78.7
1923,26.93075,16.87,78.7
1924,27.133,16.87,78.7
1925,26.564166666666665,16.87,78.7
1926,27.129333333333335,16.87,78.7
1927,27.247666666666667,16.87,78.7
1928,27.185916666666667,16.87,78.7
1929,27.20425,16.87,78.7
1930,27.026583333333335,16.87,78.7
1931,27.10775,16.87,78.7
1932,26.66275,16.87,78.7
1933,26.358833333333333,16.87,78.7
1934,26.7165,16.87,78.7
1935,26.98075,16.87,78.7
1936,27.093083333333333,16.87,78.7
1937,26.852083333333333,16.87,78.7
1938,26.677666666666667,16.87,78.7
1939,26.854833333333332,16.87,78.7
1940,26.717166666666667,16.87,78.7
1941,27.74041666666667,16.87,78.7
1942,27.189083333333333,16.87,78.7
1943,26.530833333333334,16.87,78.7
1944,26.845,16.87,78.7
1945,26.701,16.87,78.7
1946,26.925166666666666,16.87,78.7
1947,27.066666666666666,16.87,78.7
1948,27.258583333333334,16.87,78.7
1949,26.858333333333334,16.87,78.7
1950,26.876666666666665,16.87,78.7
1951,27.101333333333333,16.87,78.7
1952,27.27616666666667,16.87,78.7
1953,27.441333333333333,16.87,78.7
1954,27.029416666666666,16.87,78.7
1955,26.807333333333332,16.87,78.7
1956,26.792166666666667,16.87,78.7
1957,27.24191666666667,16.87,78.7
1958,27.55325,16.87,78.7
1959,27.377916666666668,16.87,78.7
1960,27.31116666666667,16.87,78.7
1961,27.04225,16.87,78.7
1962,26.726666666666667,16.87,78.7
1963,26.806666666666665,16.87,78.7
1964,27.204166666666666,16.87,78.7
1965,27.20675,16.87,78.7
1966,27.46216666666667,16.87,78.7
1967,27.013833333333334,16.87,78.7
1968,26.895333333333333,16.87,78.7
1969,27.342333333333332,16.87,78.7
1970,26.841083333333334,16.87,78.7
1971,26.711333333333332,16.87,78.7
1972,27.676083333333334,16.87,78.7
1973,27.632083333333334,16.87,78.7
1974,27.0145,16.87,78.7
1975,26.721916666666665,16.87,78.7
1976,27.12141666666667,16.87,78.7
1977,27.320166666666665,16.87,78.7
1978,27.0135,16.87,78.7
1979,27.669333333333334,16.87,78.7
1980,27.69591666666667,16.87,78.7
1981,27.10375,16.87,78.7
1982,27.430666666666667,16.87,78.7
1983,27.346833333333333,16.87,78.7
1984,27.381,16.87,78.7
1985,27.514916666666668,16.87,78.7
1986,27.705833333333334,16.87,78.7
1987,27.535583333333335,16.87,78.7
1988,27.438916666666668,16.87,78.7
1989,27.06416666666667,16.87,78.7
1990,26.912666666666667,16.87,78.7
1991,27.3535,16.87,78.7
1992,27.2425,16.87,78.7
1993,27.2375,16.87,78.7
1994,27.068083333333334,16.87,78.7
1995,27.24125,16.87,78.7
1996,27.366666666666667,16.87,78.7
1997,27.470416666666665,16.87,78.7
1998,27.87175,16.87,78.7
1999,27.238416666666666,16.87,78.7
2000,27.231833333333334,16.87,78.7
2001,27.555166666666665,16.87,78.7
2002,27.665166666666668,16.87,78.7
2003,27.844583333333333,16.87,78.7
2004,27.2285,16.87,78.7
2005,27.488833333333332,16.87,78.7
2006,27.471,16.87,78.7
2007,27.545333333333332,16.87,78.7
2008,27.446666666666665,16.87,78.7
2009,28.0265,16.87,78.7
2010,27.693416666666668,16.87,78.7
2011,27.408833333333334,16.87,78.7
2012,28.018583333333332,16.87,78.7
2013,28.022388888888887,16.87,78.7
1796,25.247916666666665,26.52,75.22
1797,25.423583333333333,26.52,75.22
1798,25.240333333333332,26.52,75.22
1799,25.505916666666668,26.52,75.22
1800,25.437083333333334,26.52,75.22
1801,25.172916666666666,26.52,75.22
1802,25.86841666666667,26.52,75.22
1803,25.62125,26.52,75.22
1804,25.930916666666665,26.52,75.22
1805,25.5355,26.52,75.22
1806,25.450916666666668,26.52,75.22
1807,25.089166666666667,26.52,75.22
1808,17.0103442625,26.52,75.22
1809,16.078672130833333,26.52,75.22
1810,15.147,26.52,75.22
1811,14.215327869166666,26.52,75.22
1812,13.2836557375,26.52,75.22
1813,24.791916666666665,26.52,75.22
1814,24.531125,26.52,75.22
1815,24.32,26.52,75.22
1816,23.913666666666668,26.52,75.22
1817,24.09475,26.52,75.22
1818,24.621666666666666,26.52,75.22
1819,24.1715,26.52,75.22
1820,24.366416666666666,26.52,75.22
1821,25.04325,26.52,75.22
1822,25.131166666666665,26.52,75.22
1823,24.880583333333334,26.52,75.22
1824,25.535166666666665,26.52,75.22
1825,25.3395,26.52,75.22
1826,25.35425,26.52,75.22
1827,25.565166666666666,26.52,75.22
1828,25.133333333333333,26.52,75.22
1829,24.943416666666668,26.52,75.22
1830,25.278333333333332,26.52,75.22
1831,24.678583333333332,26.52,75.22
1832,24.853083333333334,26.52,75.22
1833,25.069666666666667,26.52,75.22
1834,25.0655,26.52,75.22
1835,24.170333333333332,26.52,75.22
1836,24.75575,26.52,75.22
1837,24.643083333333333,26.52,75.22
1838,24.634833333333333,26.52,75.22
1839,24.738666666666667,26.52,75.22
1840,24.91825,26.52,75.22
1841,24.69325,26.52,75.22
1842,25.000166666666665,26.52,75.22
1843,24.931833333333334,26.52,75.22
1844,24.596333333333334,26.52,75.22
1845,24.843833333333333,26.52,75.22
1846,25.420749999999998,26.52,75.22
1847,24.891416666666668,26.52,75.22
1848,24.741666666666667,26.52,75.22
1849,24.746166666666667,26.52,75.22
1850,24.98875,26.52,75.22
1851,24.993083333333335,26.52,75.22
1852,24.9195,26.52,75.22
1853,25.119333333333334,26.52,75.22
1854,25.249833333333335,26.52,75.22
1855,25.32795833333333,26.52,75.22
1856,24.65575,26.52,75.22
1857,24.524666666666665,26.52,75.22
1858,16.05730451,26.52,75.22
1859,15.996943609999999,26.52,75.22
1860,15.936582705833333,26.52,75.22
1861,15.876221805,26.52,75.22
1862,15.8158609025,26.52,75.22
1863,15.7555,26.52,75.22
1864,15.6951390975,26.52,75.22
1865,15.634778194999999,26.52,75.22
1866,15.574417294166667,26.52,75.22
1867,15.51405639,26.52,75.22
1868,15.45369549,26.52,75.22
1869,24.390375,26.52,75.22
1870,25.11025,26.52,75.22
1871,25.099666666666668,26.52,75.22
1872,25.137166666666666,26.52,75.22
1873,25.258,26.52,75.22
1874,25.048625,26.52,75.22
1875,25.55925,26.52,75.22
1876,25.16125,26.52,75.22
1877,25.37825,26.52,75.22
1878,25.716166666666666,26.52,75.22
1879,25.03783333333333,26.52,75.22
1880,25.499416666666665,26.52,75.22
1881,25.273833333333332,26.52,75.22
1882,25.07208333333333,26.52,75.22
1883,24.79625,26.52,75.22
1884,24.7045,26.52,75.22
1885,24.530833333333334,26.52,75.22
1886,25.244666666666667,26.52,75.22
1887,25.046166666666664,26.52,75.22
1888,24.989833333333333,26.52,75.22
1889,25.310166666666667,26.52,75.22
1890,25.405916666666666,26.52,75.22
1891,25.062083333333334,26.52,75.22
1892,25.645666666666667,26.52,75.22
1893,24.05216666666667,26.52,75.22
1894,24.854166666666668,26.52,75.22
1895,25.46925,26.52,75.22
1896,25.934333333333335,26.52,75.22
1897,25.455916666666667,26.52,75.22
1898,25.844416666666667,26.52,75.22
1899,26.307916666666667,26.52,75.22
1900,25.819,26.52,75.22
1901,25.887083333333333,26.52,75.22
1902,26.102083333333333,26.52,75.22
1903,25.241333333333333,26.52,75.22
1904,25.376166666666666,26.52,75.22
1905,25.44475,26.52,75.22
1906,25.454333333333334,26.52,75.22
1907,25.330083333333334,26.52,75.22
1908,25.083666666666666,26.52,75.22
1909,24.750416666666666,26.52,75.22
1910,24.867583333333332,26.52,75.22
1911,25.771250000000002,26.52,75.22
1912,25.598083333333335,26.52,75.22
1913,25.340083333333332,26.52,75.22
1914,25.538333333333334,26.52,75.22
1915,26.324749999999998,26.52,75.22
1916,25.201583333333335,26.52,75.22
1917,24.004333333333335,26.52,75.22
1918,25.5075,26.52,75.22
1919,25.1035,26.52,75.22
1920,25.121333333333332,26.52,75.22
1921,26.348333333333333,26.52,75.22
1922,25.446166666666667,26.52,75.22
1923,25.452916666666667,26.52,75.22
1924,25.11575,26.52,75.22
1925,25.271,26.52,75.22
1926,25.04925,26.52,75.22
1927,24.799666666666667,26.52,75.22
1928,25.74675,26.52,75.22
1929,25.49825,26.52,75.22
1930,25.356583333333333,26.52,75.22
1931,25.697,26.52,75.22
1932,25.841,26.52,75.22
1933,24.735,26.52,75.22
1934,25.110333333333333,26.52,75.22
1935,24.855416666666667,26.52,75.22
1936,25.162916666666668,26.52,75.22
1937,25.154,26.52,75.22
1938,25.6855,26.52,75.22
1939,25.68025,26.52,75.22
1940,25.388166666666667,26.52,75.22
1941,26.49675,26.52,75.22
1942,25.498,26.52,75.22
1943,25.4115,26.52,75.22
1944,25.19408333333333,26.52,75.22
1945,24.796,26.52,75.22
1946,25.759666666666668,26.52,75.22
1947,25.879,26.52,75.22
1948,25.7795,26.52,75.22
1949,26.007,26.52,75.22
1950,24.79325,26.52,75.22
1951,25.866,26.52,75.22
1952,26.0545,26.52,75.22
1953,26.295833333333334,26.52,75.22
1954,25.888333333333332,26.52,75.22
1955,25.390166666666666,26.52,75.22
1956,25.267583333333334,26.52,75.22
1957,25.155916666666666,26.52,75.22
1958,26.183083333333332,26.52,75.22
1959,25.578833333333332,26.52,75.22
1960,25.687416666666667,26.52,75.22
1961,25.005333333333333,26.52,75.22
1962,25.3635,26.52,75.22
1963,25.985583333333334,26.52,75.22
1964,25.426916666666667,26.52,75.22
1965,25.720583333333334,26.52,75.22
1966,25.776333333333334,26.52,75.22
1967,25.107416666666666,26.52,75.22
1968,25.346833333333333,26.52,75.22
1969,26.157083333333333,26.52,75.22
1970,25.5965,26.52,75.22
1971,25.092583333333334,26.52,75.22
1972,25.574083333333334,26.52,75.22
1973,25.651916666666665,26.52,75.22
1974,25.75433333333333,26.52,75.22
1975,25.079833333333333,26.52,75.22
1976,25.582166666666666,26.52,75.22
1977,25.596333333333334,26.52,75.22
1978,25.480666666666668,26.52,75.22
1979,25.898666666666667,26.52,75.22
1980,26.309916666666666,26.52,75.22
1981,26.075666666666667,26.52,75.22
1982,25.464666666666666,26.52,75.22
1983,24.987833333333334,26.52,75.22
1984,25.617583333333332,26.52,75.22
1985,26.09125,26.52,75.22
1986,25.603166666666667,26.52,75.22
1987,26.727083333333333,26.52,75.22
1988,26.498416666666667,26.52,75.22
1989,25.759666666666668,26.52,75.22
1990,25.77075,26.52,75.22
1991,25.98775,26.52,75.22
1992,25.731083333333334,26.52,75.22
1993,26.315166666666666,26.52,75.22
1994,25.919583333333335,26.52,75.22
1995,26.127,26.52,75.22
1996,25.78875,26.52,75.22
1997,24.831416666666666,26.52,75.22
1998,26.266083333333334,26.52,75.22
1999,26.41875,26.52,75.22
2000,26.43025,26.52,75.22
2001,26.023,26.52,75.22
2002,27.031666666666666,26.52,75.22
2003,26.027416666666667,26.52,75.22
2004,26.642166666666668,26.52,75.22
2005,25.77225,26.52,75.22
2006,26.429833333333335,26.52,75.22
2007,26.267,26.52,75.22
2008,25.877583333333334,26.52,75.22
2009,26.9195,26.52,75.22
2010,26.818416666666664,26.52,75.22
2011,25.9165,26.52,75.22
2012,25.8845,26.52,75.22
2013,26.259888888888888,26.52,75.22
1796,24.590083333333332,26.52,80.6
1797,24.827333333333332,26.52,80.6
1798,24.601416666666665,26.52,80.6
1799,24.85125,26.52,80.6
1800,24.788416666666667,26.52,80.6
1801,24.531916666666667,26.52,80.6
1802,25.227666666666668,26.52,80.6
1803,24.982333333333333,26.52,80.6
1804,25.29925,26.52,80.6
1805,24.889833333333332,26.52,80.6
1806,24.802333333333333,26.52,80.6
1807,24.360166666666668,26.52,80.6
1808,15.737762295,26.52,80.6
1809,14.8456311475,26.52,80.6
1810,13.9535,26.52,80.6
1811,13.0613688525,26.52,80.6
1812,12.169237705,26.52,80.6
1813,24.144416666666668,26.52,80.6
1814,23.904916666666665,26.52,80.6
1815,23.674,26.52,80.6
1816,23.326416666666667,26.52,80.6
1817,23.454583333333332,26.52,80.6
1818,23.802083333333332,26.52,80.6
1819,23.438583333333334,26.52,80.6
1820,23.672416666666667,26.52,80.6
1821,24.430166666666665,26.52,80.6
1822,24.5505,26.52,80.6
1823,24.28783333333333,26.52,80.6
1824,24.894166666666667,26.52,80.6
1825,24.687666666666665,26.52,80.6
1826,24.711583333333333,26.52,80.6
1827,24.9005,26.52,80.6
1828,24.487916666666667,26.52,80.6
1829,24.299833333333332,26.52,80.6
1830,24.614083333333333,26.52,80.6
1831,24.0475,26.52,80.6
1832,24.260749999999998,26.52,80.6
1833,24.43975,26.52,80.6
1834,24.364333333333335,26.52,80.6
1835,23.430416666666666,26.52,80.6
1836,24.168416666666666,26.52,80.6
1837,24.059,26.52,80.6
1838,24.0325,26.52,80.6
1839,24.100416666666668,26.52,80.6
1840,24.354916666666668,26.52,80.6
1841,24.165166666666668,26.52,80.6
1842,24.32225,26.52,80.6
1843,24.296,26.52,80.6
1844,23.9255,26.52,80.6
1845,24.186666666666667,26.52,80.6
1846,24.646333333333335,26.52,80.6
1847,24.18175,26.52,80.6
1848,24.028416666666665,26.52,80.6
1849,24.048833333333334,26.52,80.6
1850,24.4355,26.52,80.6
1851,24.373166666666666,26.52,80.6
1852,24.190833333333334,26.52,80.6
1853,24.534583333333334,26.52,80.6
1854,24.633166666666668,26.52,80.6
1855,24.682916666666667,26.52,80.6
1856,24.044125,26.52,80.6
1857,23.857416666666666,26.52,80.6
1858,15.815170454166667,26.52,80.6
1859,17.696715909166667,26.52,80.6
1860,19.578261363333333,26.52,80.6
1861,21.459806818333334,26.52,80.6
1862,23.3413522725,26.52,80.6
1863,25.2228977275,26.52,80.6
1864,27.104443181666667,26.52,80.6
1865,27.13776894,26.52,80.6
1866,24.654416666666666,26.52,80.6
1867,24.746833333333335,26.52,80.6
1868,24.428833333333333,26.52,80.6
1869,24.566416666666665,26.52,80.6
1870,24.4405,26.52,80.6
1871,24.50808333333333,26.52,80.6
1872,24.52466666666667,26.52,80.6
1873,24.618083333333335,26.52,80.6
1874,24.52725,26.52,80.6
1875,24.839916666666667,26.52,80.6
1876,24.668333333333333,26.52,80.6
1877,24.827333333333332,26.52,80.6
1878,24.94033333333333,26.52,80.6
1879,24.43316666666667,26.52,80.6
1880,24.788083333333333,26.52,80.6
1881,24.435833333333335,26.52,80.6
1882,24.388166666666667,26.52,80.6
1883,24.346083333333333,26.52,80.6
1884,24.21366666666667,26.52,80.6
1885,24.108666666666668,26.52,80.6
1886,24.43575,26.52,80.6
1887,24.312583333333333,26.52,80.6
1888,24.517500000000002,26.52,80.6
1889,24.901166666666665,26.52,80.6
1890,24.534333333333333,26.52,80.6
1891,24.297083333333333,26.52,80.6
1892,25.06275,26.52,80.6
1893,23.525583333333334,26.52,80.6
1894,24.542,26.52,80.6
1895,24.6825,26.52,80.6
1896,25.570416666666667,26.52,80.6
1897,25.31975,26.52,80.6
1898,24.93825,26.52,80.6
1899,25.015166666666666,26.52,80.6
1900,25.136666666666667,26.52,80.6
1901,25.020166666666668,26.52,80.6
1902,25.16766666666667,26.52,80.6
1903,24.823999999999998,26.52,80.6
1904,24.558583333333335,26.52,80.6
1905,24.129,26.52,80.6
1906,24.793666666666667,26.52,80.6
1907,24.682666666666666,26.52,80.6
1908,24.934833333333334,26.52,80.6
1909,24.523,26.52,80.6
1910,24.474,26.52,80.6
1911,24.788083333333333,26.52,80.6
1912,24.711833333333335,26.52,80.6
1913,24.508,26.52,80.6
1914,24.7745,26.52,80.6
1915,25.058833333333332,26.52,80.6
1916,24.577416666666668,26.52,80.6
1917,23.603166666666667,26.52,80.6
1918,24.72458333333333,26.52,80.6
1919,24.48425,26.52,80.6
1920,24.759,26.52,80.6
1921,25.3475,26.52,80.6
1922,24.73925,26.52,80.6
1923,24.997083333333332,26.52,80.6
1924,24.938333333333333,26.52,80.6
1925,24.400083333333335,26.52,80.6
1926,24.58475,26.52,80.6
1927,24.599333333333334,26.52,80.6
1928,25.28475,26.52,80.6
1929,24.99341666666667,26.52,80.6
1930,24.912416666666665,26.52,80.6
1931,25.359666666666666,26.52,80.6
1932,25.213166666666666,26.52,80.6
1933,24.282916666666665,26.52,80.6
1934,24.643416666666667,26.52,80.6
1935,24.597583333333333,26.52,80.6
1936,24.33325,26.52,80.6
1937,24.324916666666667,26.52,80.6
1938,24.70725,26.52,80.6
1939,24.749833333333335,26.52,80.6
1940,24.646083333333333,26.52,80.6
1941,25.665583333333334,26.52,80.6
1942,25.0895,26.52,80.6
1943,24.944,26.52,80.6
1944,24.589833333333335,26.52,80.6
1945,24.40758333333333,26.52,80.6
1946,24.948666666666668,26.52,80.6
1947,25.20975,26.52,80.6
1948,25.0165,26.52,80.6
1949,25.000833333333333,26.52,80.6
1950,24.433,26.52,80.6
1951,25.12475,26.52,80.6
1952,25.305666666666667,26.52,80.6
1953,25.544833333333333,26.52,80.6
1954,25.1475,26.52,80.6
1955,24.698916666666666,26.52,80.6
1956,24.749083333333335,26.52,80.6
1957,24.664083333333334,26.52,80.6
1958,25.74116666666667,26.52,80.6
1959,25.301000000000002,26.52,80.6
1960,25.230833333333333,26.52,80.6
1961,24.52883333333333,26.52,80.6
1962,24.817083333333333,26.52,80.6
1963,24.897333333333332,26.52,80.6
1964,24.976416666666665,26.52,80.6
1965,24.977083333333333,26.52,80.6
1966,25.576666666666668,26.52,80.6
1967,24.771083333333333,26.52,80.6
1968,24.64425,26.52,80.6
1969,25.42575,26.52,80.6
1970,24.933166666666665,26.52,80.6
1971,24.0875,26.52,80.6
1972,25.056666666666665,26.52,80.6
1973,25.22625,26.52,80.6
1974,25.136333333333333,26.52,80.6
1975,24.823166666666665,26.52,80.6
1976,25.04625,26.52,80.6
1977,25.149833333333333,26.52,80.6
1978,24.65608333333333,26.52,80.6
1979,25.507166666666667,26.52,80.6
1980,25.305166666666665,26.52,80.6
1981,25.053166666666666,26.52,80.6
1982,24.918499999999998,26.52,80.6
1983,24.429,26.52,80.6
1984,25.004166666666666,26.52,80.6
1985,25.442249999999998,26.52,80.6
1986,25.002916666666668,26.52,80.6
1987,25.819333333333333,26.52,80.6
1988,25.6035,26.52,80.6
1989,24.954916666666666,26.52,80.6
1990,25.12141666666667,26.52,80.6
1991,25.315666666666665,26.52,80.6
1992,25.271416666666667,26.52,80.6
1993,25.2675,26.52,80.6
1994,25.32541666666667,26.52,80.6
1995,25.546083333333332,26.52,80.6
1996,25.30575,26.52,80.6
1997,24.70525,26.52,80.6
1998,25.463833333333334,26.52,80.6
1999,25.780583333333333,26.52,80.6
2000,25.353916666666667,26.52,80.6
2001,25.3265,26.52,80.6
2002,26.116833333333332,26.52,80.6
2003,25.40908333333333,26.52,80.6
2004,25.5865,26.52,80.6
2005,25.6215,26.52,80.6
2006,25.848833333333335,26.52,80.6
2007,25.436083333333332,26.52,80.6
2008,25.109750000000002,26.52,80.6
2009,25.987083333333334,26.52,80.6
2010,26.02175,26.52,80.6
2011,25.062083333333334,26.52,80.6
2012,25.445416666666667,26.52,80.6
2013,25.658722222222224,26.52,80.6
1796,24.590083333333332,26.52,80.6
1797,24.827333333333332,26.52,80.6
1798,24.601416666666665,26.52,80.6
1799,24.85125,26.52,80.6
1800,24.788416666666667,26.52,80.6
1801,24.531916666666667,26.52,80.6
1802,25.227666666666668,26.52,80.6
1803,24.982333333333333,26.52,80.6
1804,25.29925,26.52,80.6
1805,24.889833333333332,26.52,80.6
1806,24.802333333333333,26.52,80.6
1807,24.360166666666668,26.52,80.6
1808,15.737762295,26.52,80.6
1809,14.8456311475,26.52,80.6
1810,13.9535,26.52,80.6
1811,13.0613688525,26.52,80.6
1812,12.169237705,26.52,80.6
1813,24.144416666666668,26.52,80.6
1814,23.904916666666665,26.52,80.6
1815,23.674,26.52,80.6
1816,23.326416666666667,26.52,80.6
1817,23.454583333333332,26.52,80.6
1818,23.802083333333332,26.52,80.6
1819,23.438583333333334,26.52,80.6
1820,23.672416666666667,26.52,80.6
1821,24.430166666666665,26.52,80.6
1822,24.5505,26.52,80.6
1823,24.28783333333333,26.52,80.6
1824,24.894166666666667,26.52,80.6
1825,24.687666666666665,26.52,80.6
1826,24.711583333333333,26.52,80.6
1827,24.9005,26.52,80.6
1828,24.487916666666667,26.52,80.6
1829,24.299833333333332,26.52,80.6
1830,24.614083333333333,26.52,80.6
1831,24.0475,26.52,80.6
1832,24.260749999999998,26.52,80.6
1833,24.43975,26.52,80.6
1834,24.364333333333335,26.52,80.6
1835,23.430416666666666,26.52,80.6
1836,24.168416666666666,26.52,80.6
1837,24.059,26.52,80.6
1838,24.0325,26.52,80.6
1839,24.100416666666668,26.52,80.6
1840,24.354916666666668,26.52,80.6
1841,24.165166666666668,26.52,80.6
1842,24.32225,26.52,80.6
1843,24.296,26.52,80.6
1844,23.9255,26.52,80.6
1845,24.186666666666667,26.52,80.6
1846,24.646333333333335,26.52,80.6
1847,24.18175,26.52,80.6
1848,24.028416666666665,26.52,80.6
1849,24.048833333333334,26.52,80.6
1850,24.4355,26.52,80.6
1851,24.373166666666666,26.52,80.6
1852,24.190833333333334,26.52,80.6
1853,24.534583333333334,26.52,80.6
1854,24.633166666666668,26.52,80.6
1855,24.682916666666667,26.52,80.6
1856,24.044125,26.52,80.6
1857,23.857416666666666,26.52,80.6
1858,15.815170454166667,26.52,80.6
1859,17.696715909166667,26.52,80.6
1860,19.578261363333333,26.52,80.6
1861,21.459806818333334,26.52,80.6
1862,23.3413522725,26.52,80.6
1863,25.2228977275,26.52,80.6
1864,27.104443181666667,26.52,80.6
1865,27.13776894,26.52,80.6
1866,24.654416666666666,26.52,80.6
1867,24.746833333333335,26.52,80.6
1868,24.428833333333333,26.52,80.6
1869,24.566416666666665,26.52,80.6
1870,24.4405,26.52,80.6
1871,24.50808333333333,26.52,80.6
1872,24.52466666666667,26.52,80.6
1873,24.618083333333335,26.52,80.6
1874,24.52725,26.52,80.6
1875,24.839916666666667,26.52,80.6
1876,24.668333333333333,26.52,80.6
